Avg student total points per grade,Total Points per Student,Grade,Points,Subject,Score,Student ID
35.6943048576214,52,D,4,Maths,73,891
35.6943048576214,44,D,4,Science,78,742
35.6943048576214,44,D,4,Art,73,742
35.6943048576214,44,D,4,English,74,742
35.6943048576214,42,D,4,History,75,449
35.6943048576214,42,D,4,Geography,76,412
35.6943048576214,42,D,4,English,77,412
35.6943048576214,48,D,4,History,73,539
35.6943048576214,48,D,4,Science,79,539
35.6943048576214,46,D,4,Geography,76,645
35.6943048576214,46,D,4,Art,77,645
35.6943048576214,44,D,4,Art,79,227
35.6943048576214,43,D,4,Maths,72,735
35.6943048576214,46,D,4,Spanish,75,24
35.6943048576214,48,D,4,Art,75,911
35.6943048576214,48,D,4,Spanish,78,911
35.6943048576214,51,D,4,English,74,42
35.6943048576214,50,D,4,Spanish,74,397
35.6943048576214,54,D,4,Geography,74,551
35.6943048576214,46,D,4,Geography,78,201
35.6943048576214,46,D,4,Spanish,73,201
35.6943048576214,44,D,4,Geography,75,156
35.6943048576214,43,D,4,History,74,607
35.6943048576214,43,D,4,English,78,607
35.6943048576214,48,D,4,Spanish,79,782
35.6943048576214,48,D,4,English,78,782
35.6943048576214,52,D,4,History,72,57
35.6943048576214,43,D,4,Geography,76,47
35.6943048576214,51,D,4,Maths,78,272
35.6943048576214,42,D,4,Geography,73,398
35.6943048576214,42,D,4,English,73,398
35.6943048576214,44,D,4,History,77,648
35.6943048576214,44,D,4,Science,79,648
35.6943048576214,48,D,4,Geography,75,460
35.6943048576214,48,D,4,Art,78,460
35.6943048576214,48,D,4,Maths,73,460
35.6943048576214,49,D,4,History,76,159
35.6943048576214,50,D,4,Science,78,298
35.6943048576214,50,D,4,Maths,75,298
35.6943048576214,42,D,4,History,73,955
35.6943048576214,42,D,4,Geography,78,955
35.6943048576214,44,D,4,Art,74,972
35.6943048576214,46,D,4,English,73,252
35.6943048576214,51,D,4,Science,77,377
35.6943048576214,54,D,4,Spanish,76,151
35.6943048576214,44,D,4,Art,77,725
35.6943048576214,44,D,4,Maths,72,725
35.6943048576214,44,D,4,Spanish,79,725
35.6943048576214,45,D,4,History,72,216
35.6943048576214,52,D,4,Geography,73,684
35.6943048576214,52,D,4,English,77,684
35.6943048576214,54,D,4,Science,79,130
35.6943048576214,48,D,4,Art,78,721
35.6943048576214,48,D,4,English,75,721
35.6943048576214,48,D,4,English,77,973
35.6943048576214,43,D,4,History,72,44
35.6943048576214,43,D,4,Maths,76,44
35.6943048576214,44,D,4,Geography,77,318
35.6943048576214,43,D,4,Geography,78,952
35.6943048576214,43,D,4,Maths,72,952
35.6943048576214,42,D,4,Science,74,344
35.6943048576214,42,D,4,Art,76,344
35.6943048576214,42,D,4,English,76,344
35.6943048576214,52,D,4,Spanish,78,803
35.6943048576214,48,D,4,Maths,76,102
35.6943048576214,43,D,4,Spanish,76,694
35.6943048576214,43,D,4,Art,78,325
35.6943048576214,42,D,4,Geography,75,483
35.6943048576214,42,D,4,Art,78,483
35.6943048576214,42,D,4,Maths,74,483
35.6943048576214,45,D,4,Spanish,75,434
35.6943048576214,45,D,4,English,77,434
35.6943048576214,46,D,4,English,73,920
35.6943048576214,46,D,4,Maths,77,185
35.6943048576214,44,D,4,Maths,76,146
35.6943048576214,43,D,4,Maths,76,288
35.6943048576214,45,D,4,History,72,188
35.6943048576214,44,D,4,Maths,76,639
35.6943048576214,44,D,4,English,77,639
35.6943048576214,46,D,4,Maths,75,988
35.6943048576214,46,D,4,Art,79,392
35.6943048576214,46,D,4,Spanish,77,392
35.6943048576214,52,D,4,Science,79,914
35.6943048576214,56,D,4,Geography,79,16
35.6943048576214,43,D,4,Geography,79,728
35.6943048576214,43,D,4,Maths,76,280
35.6943048576214,43,D,4,English,76,280
35.6943048576214,45,D,4,Spanish,73,240
35.6943048576214,45,D,4,English,77,240
35.6943048576214,46,D,4,History,72,912
35.6943048576214,46,D,4,Science,75,912
35.6943048576214,42,D,4,Geography,76,508
35.6943048576214,43,D,4,Geography,74,661
35.6943048576214,43,D,4,English,79,661
35.6943048576214,52,D,4,Science,80,578
35.6943048576214,42,D,4,Geography,73,994
35.6943048576214,48,D,4,English,73,904
35.6943048576214,48,D,4,Maths,75,350
35.6943048576214,43,D,4,Science,80,829
35.6943048576214,43,D,4,Art,76,829
35.6943048576214,43,D,4,Spanish,76,829
35.6943048576214,47,D,4,Maths,74,435
35.6943048576214,42,D,4,Science,80,931
35.6943048576214,42,D,4,Geography,79,931
35.6943048576214,46,D,4,History,73,303
35.6943048576214,46,D,4,Science,79,303
35.6943048576214,50,D,4,History,75,313
35.6943048576214,50,D,4,Science,78,313
35.6943048576214,60,D,4,Geography,77,808
35.6943048576214,52,D,4,Maths,77,80
35.6943048576214,52,D,4,Science,77,626
35.6943048576214,52,D,4,Spanish,74,626
35.6943048576214,42,D,4,English,76,8
35.6943048576214,42,D,4,History,73,360
35.6943048576214,44,D,4,Science,76,677
35.6943048576214,44,D,4,Art,78,677
35.6943048576214,46,D,4,Science,74,475
35.6943048576214,46,D,4,Geography,75,475
35.6943048576214,45,D,4,Geography,73,209
35.6943048576214,58,D,4,History,73,687
35.6943048576214,42,D,4,History,78,340
35.6943048576214,42,D,4,Science,79,340
35.6943048576214,42,D,4,Geography,75,340
35.6943048576214,43,D,4,History,78,302
35.6943048576214,51,D,4,Geography,75,985
35.6943048576214,46,D,4,Science,78,799
35.6943048576214,46,D,4,Geography,76,799
35.6943048576214,46,D,4,History,73,533
35.6943048576214,46,D,4,English,74,533
35.6943048576214,42,D,4,Maths,77,20
35.6943048576214,42,D,4,Science,74,438
35.6943048576214,48,D,4,Spanish,79,558
35.6943048576214,42,D,4,Science,74,405
35.6943048576214,42,D,4,Geography,74,405
35.6943048576214,44,D,4,Art,74,502
35.6943048576214,46,D,4,Geography,73,54
35.6943048576214,46,D,4,English,77,54
35.6943048576214,48,D,4,History,74,99
35.6943048576214,48,D,4,Science,74,99
35.6943048576214,48,D,4,English,75,99
35.6943048576214,43,D,4,Science,75,529
35.6943048576214,44,D,4,History,73,17
35.6943048576214,44,D,4,Science,76,101
35.6943048576214,45,D,4,Spanish,77,477
35.6943048576214,58,D,4,Art,78,839
35.6943048576214,58,D,4,Spanish,76,839
35.6943048576214,42,D,4,Maths,75,418
35.6943048576214,42,D,4,English,76,418
35.6943048576214,46,D,4,History,73,845
35.6943048576214,46,D,4,Science,76,163
35.6943048576214,42,D,4,Maths,74,924
35.6943048576214,47,D,4,English,75,641
35.6943048576214,44,D,4,Art,75,236
35.6943048576214,44,D,4,English,75,236
35.6943048576214,42,D,4,Art,73,485
35.6943048576214,42,D,4,English,78,485
35.6943048576214,50,D,4,Art,76,863
35.6943048576214,48,D,4,Maths,73,581
35.6943048576214,45,D,4,Art,78,559
35.6943048576214,53,D,4,Spanish,77,197
35.6943048576214,46,D,4,Maths,73,816
35.6943048576214,46,D,4,Spanish,76,565
35.6943048576214,46,D,4,English,79,565
35.6943048576214,54,D,4,Art,78,867
35.6943048576214,54,D,4,Maths,77,300
35.6943048576214,54,D,4,Geography,74,321
35.6943048576214,48,D,4,History,72,546
35.6943048576214,49,D,4,Spanish,78,259
35.6943048576214,52,D,4,Maths,78,23
35.6943048576214,52,D,4,Spanish,75,23
35.6943048576214,50,D,4,Maths,77,267
35.6943048576214,52,D,4,Art,79,515
35.6943048576214,52,D,4,Spanish,73,515
35.6943048576214,43,D,4,Maths,76,823
35.6943048576214,43,D,4,Geography,75,176
35.6943048576214,47,D,4,History,72,184
35.6943048576214,47,D,4,English,77,184
35.6943048576214,44,D,4,Science,74,602
35.6943048576214,44,D,4,English,78,602
35.6943048576214,56,D,4,Spanish,76,65
35.6943048576214,42,D,4,Science,75,620
35.6943048576214,42,D,4,Art,79,86
35.6943048576214,54,D,4,English,78,693
35.6943048576214,42,D,4,Geography,77,777
35.6943048576214,42,D,4,Art,75,777
35.6943048576214,42,D,4,Spanish,79,777
35.6943048576214,44,D,4,Maths,75,194
