Latitude,Longitude,Medal Ceremony?,Sport Group,Events Split,UK Date Time,Date,Sport,Venue
35.679538129089025,139.71224149090568,False,Tennis,Men's Singles Round 3,2021-07-26 06:30:00,26 July 2021,Table Tennis,Tokyo Metropolitan Gymnasium
35.679538129089025,139.71224149090568,False,Tennis,Women's Singles Round 3,2021-07-26 06:30:00,26 July 2021,Table Tennis,Tokyo Metropolitan Gymnasium
35.679538129089025,139.71224149090568,False,Tennis,Mixed Doubles Bronze Medal Match,2021-07-26 12:00:00,26 July 2021,Table Tennis,Tokyo Metropolitan Gymnasium
35.679538129089025,139.71224149090568,True,Tennis,Mixed Doubles Gold Medal Match,2021-07-26 12:00:00,26 July 2021,Table Tennis,Tokyo Metropolitan Gymnasium
35.679538129089025,139.71224149090568,False,Tennis,Men's Singles Round 3,2021-07-27 02:00:00,27 July 2021,Table Tennis,Tokyo Metropolitan Gymnasium
35.679538129089025,139.71224149090568,False,Tennis,Women's Singles Round 3,2021-07-27 02:00:00,27 July 2021,Table Tennis,Tokyo Metropolitan Gymnasium
35.679538129089025,139.71224149090568,False,Tennis,Men's Singles Round 3,2021-07-27 06:30:00,27 July 2021,Table Tennis,Tokyo Metropolitan Gymnasium
35.679538129089025,139.71224149090568,False,Tennis,Women's Singles Round 3,2021-07-27 06:30:00,27 July 2021,Table Tennis,Tokyo Metropolitan Gymnasium
35.679538129089025,139.71224149090568,False,Tennis,Men's Singles Round of 16,2021-07-27 06:30:00,27 July 2021,Table Tennis,Tokyo Metropolitan Gymnasium
35.679538129089025,139.71224149090568,False,Tennis,Women's Singles Round of 16,2021-07-27 06:30:00,27 July 2021,Table Tennis,Tokyo Metropolitan Gymnasium
35.679538129089025,139.71224149090568,False,Tennis,Men's Singles Round of 16,2021-07-27 11:30:00,27 July 2021,Table Tennis,Tokyo Metropolitan Gymnasium
35.679538129089025,139.71224149090568,False,Tennis,Women's Singles Round of 16,2021-07-27 11:30:00,27 July 2021,Table Tennis,Tokyo Metropolitan Gymnasium
35.679538129089025,139.71224149090568,False,Tennis,Women's Singles Quarterfinals,2021-07-28 02:00:00,28 July 2021,Table Tennis,Tokyo Metropolitan Gymnasium
35.679538129089025,139.71224149090568,False,Tennis,Men's Singles Quarterfinals,2021-07-28 02:00:00,28 July 2021,Table Tennis,Tokyo Metropolitan Gymnasium
35.679538129089025,139.71224149090568,False,Tennis,Women's Singles Quarterfinals,2021-07-28 07:00:00,28 July 2021,Table Tennis,Tokyo Metropolitan Gymnasium
35.679538129089025,139.71224149090568,False,Tennis,Men's Singles Quarterfinals,2021-07-28 07:00:00,28 July 2021,Table Tennis,Tokyo Metropolitan Gymnasium
35.679538129089025,139.71224149090568,False,Tennis,Women's Singles Quarterfinals,2021-07-28 12:00:00,28 July 2021,Table Tennis,Tokyo Metropolitan Gymnasium
35.679538129089025,139.71224149090568,False,Tennis,Men's Singles Quarterfinals,2021-07-28 12:00:00,28 July 2021,Table Tennis,Tokyo Metropolitan Gymnasium
35.679538129089025,139.71224149090568,False,Tennis,Women's Singles Semifinals,2021-07-29 03:00:00,29 July 2021,Table Tennis,Tokyo Metropolitan Gymnasium
35.679538129089025,139.71224149090568,False,Tennis,Men's Singles Semifinals,2021-07-29 07:00:00,29 July 2021,Table Tennis,Tokyo Metropolitan Gymnasium
35.679538129089025,139.71224149090568,False,Tennis,Women's Singles Bronze Medal Match,2021-07-29 12:00:00,29 July 2021,Table Tennis,Tokyo Metropolitan Gymnasium
35.679538129089025,139.71224149090568,True,Tennis,Women's Singles Gold Medal Match,2021-07-29 12:00:00,29 July 2021,Table Tennis,Tokyo Metropolitan Gymnasium
35.679538129089025,139.71224149090568,False,Tennis,Men's Singles Bronze Medal Match,2021-07-30 12:00:00,30 July 2021,Table Tennis,Tokyo Metropolitan Gymnasium
35.679538129089025,139.71224149090568,True,Tennis,Men's Singles Gold Medal Match,2021-07-30 12:00:00,30 July 2021,Table Tennis,Tokyo Metropolitan Gymnasium
35.679538129089025,139.71224149090568,False,Tennis,Men's Team Round of 16,2021-08-01 02:00:00,1 August 2021,Table Tennis,Tokyo Metropolitan Gymnasium
35.679538129089025,139.71224149090568,False,Tennis,Women's Team Round of 16,2021-08-01 02:00:00,1 August 2021,Table Tennis,Tokyo Metropolitan Gymnasium
35.679538129089025,139.71224149090568,False,Tennis,Men's Team Round of 16,2021-08-02 02:00:00,2 August 2021,Table Tennis,Tokyo Metropolitan Gymnasium
35.679538129089025,139.71224149090568,False,Tennis,Women's Team Round of 16,2021-08-02 02:00:00,2 August 2021,Table Tennis,Tokyo Metropolitan Gymnasium
35.679538129089025,139.71224149090568,False,Tennis,Men's Team Quarterfinals,2021-08-02 06:30:00,2 August 2021,Table Tennis,Tokyo Metropolitan Gymnasium
35.679538129089025,139.71224149090568,False,Tennis,Women's Team Quarterfinals,2021-08-02 06:30:00,2 August 2021,Table Tennis,Tokyo Metropolitan Gymnasium
35.679538129089025,139.71224149090568,False,Tennis,Men's Team Quarterfinals,2021-08-02 11:30:00,2 August 2021,Table Tennis,Tokyo Metropolitan Gymnasium
35.679538129089025,139.71224149090568,False,Tennis,Women's Team Quarterfinals,2021-08-02 11:30:00,2 August 2021,Table Tennis,Tokyo Metropolitan Gymnasium
35.679538129089025,139.71224149090568,False,Tennis,Women's Team Semifinals,2021-08-04 02:00:00,4 August 2021,Table Tennis,Tokyo Metropolitan Gymnasium
35.679538129089025,139.71224149090568,False,Tennis,Men's Team Semifinals,2021-08-04 06:30:00,4 August 2021,Table Tennis,Tokyo Metropolitan Gymnasium
35.679538129089025,139.71224149090568,False,Tennis,Men's Team Semifinals,2021-08-04 11:30:00,4 August 2021,Table Tennis,Tokyo Metropolitan Gymnasium
35.679538129089025,139.71224149090568,False,Tennis,Women's Team Bronze Medal Team Match,2021-08-05 03:00:00,5 August 2021,Table Tennis,Tokyo Metropolitan Gymnasium
35.679538129089025,139.71224149090568,True,Tennis,Women's Team Gold Medal Team Match,2021-08-05 11:30:00,5 August 2021,Table Tennis,Tokyo Metropolitan Gymnasium
35.679538129089025,139.71224149090568,False,Tennis,Men's Team Bronze Medal Team Match,2021-08-06 03:00:00,6 August 2021,Table Tennis,Tokyo Metropolitan Gymnasium
35.679538129089025,139.71224149090568,True,Tennis,Men's Team Gold Medal Team Match,2021-08-06 11:30:00,6 August 2021,Table Tennis,Tokyo Metropolitan Gymnasium
35.59269081886343,139.75405101776522,False,Hockey,Men's Pool A: Japan vs Australia,2021-07-24 01:30:00,24 July 2021,Hockey,Oi Hockey Stadium
35.59269081886343,139.75405101776522,False,Hockey,Men's Pool B: Netherlands vs Belgium,2021-07-24 01:30:00,24 July 2021,Hockey,Oi Hockey Stadium
35.59269081886343,139.75405101776522,False,Hockey,Men's Pool A: New Zealand vs India,2021-07-24 02:00:00,24 July 2021,Hockey,Oi Hockey Stadium
35.59269081886343,139.75405101776522,False,Hockey,Men's Pool A: Argentina vs Spain,2021-07-24 02:00:00,24 July 2021,Hockey,Oi Hockey Stadium
35.59269081886343,139.75405101776522,False,Hockey,Men's Pool B: Great Britain vs South Africa,2021-07-24 10:30:00,24 July 2021,Hockey,Oi Hockey Stadium
35.59269081886343,139.75405101776522,False,Hockey,Women's Pool A: Netherlands vs India,2021-07-24 10:30:00,24 July 2021,Hockey,Oi Hockey Stadium
35.59269081886343,139.75405101776522,False,Hockey,Men's Pool B: Canada vs Germany,2021-07-24 11:00:00,24 July 2021,Hockey,Oi Hockey Stadium
35.59269081886343,139.75405101776522,False,Hockey,Women's Pool A: Ireland vs South Africa,2021-07-24 11:00:00,24 July 2021,Hockey,Oi Hockey Stadium
35.59269081886343,139.75405101776522,False,Hockey,Women's Pool A: Great Britain vs Germany,2021-07-25 01:30:00,25 July 2021,Hockey,Oi Hockey Stadium
35.59269081886343,139.75405101776522,False,Hockey,Women's Pool B: Japan vs China,2021-07-25 01:30:00,25 July 2021,Hockey,Oi Hockey Stadium
35.59269081886343,139.75405101776522,False,Hockey,Women's Pool B: Australia vs Spain,2021-07-25 02:00:00,25 July 2021,Hockey,Oi Hockey Stadium
35.59269081886343,139.75405101776522,False,Hockey,Women's Pool B: New Zealand vs Argentina,2021-07-25 02:00:00,25 July 2021,Hockey,Oi Hockey Stadium
35.59269081886343,139.75405101776522,False,Hockey,Men's Pool A: India vs Australia,2021-07-25 10:30:00,25 July 2021,Hockey,Oi Hockey Stadium
35.59269081886343,139.75405101776522,False,Hockey,Men's Pool A: Spain vs New Zealand,2021-07-25 10:30:00,25 July 2021,Hockey,Oi Hockey Stadium
35.59269081886343,139.75405101776522,False,Hockey,Men's Pool A: Japan vs Argentina,2021-07-25 11:00:00,25 July 2021,Hockey,Oi Hockey Stadium
35.59269081886343,139.75405101776522,False,Hockey,Men's Pool B: South Africa vs Netherlands,2021-07-25 11:00:00,25 July 2021,Hockey,Oi Hockey Stadium
35.59269081886343,139.75405101776522,False,Hockey,Men's Pool B: Germany vs Belgium,2021-07-26 01:30:00,26 July 2021,Hockey,Oi Hockey Stadium
35.59269081886343,139.75405101776522,False,Hockey,Men's Pool B: Great Britain vs Canada,2021-07-26 01:30:00,26 July 2021,Hockey,Oi Hockey Stadium
35.59269081886343,139.75405101776522,False,Hockey,Women's Pool A: Netherlands vs Ireland,2021-07-26 02:00:00,26 July 2021,Hockey,Oi Hockey Stadium
35.59269081886343,139.75405101776522,False,Hockey,Women's Pool B: Australia vs China,2021-07-26 02:00:00,26 July 2021,Hockey,Oi Hockey Stadium
35.59269081886343,139.75405101776522,False,Hockey,Women's Pool A: South Africa vs Great Britain,2021-07-26 10:30:00,26 July 2021,Hockey,Oi Hockey Stadium
35.59269081886343,139.75405101776522,False,Hockey,Women's Pool B: Japan vs New Zealand,2021-07-26 10:30:00,26 July 2021,Hockey,Oi Hockey Stadium
35.59269081886343,139.75405101776522,False,Hockey,Women's Pool B: Argentina vs Spain,2021-07-26 11:00:00,26 July 2021,Hockey,Oi Hockey Stadium
35.59269081886343,139.75405101776522,False,Hockey,Women's Pool A: Germany vs India,2021-07-26 11:00:00,26 July 2021,Hockey,Oi Hockey Stadium
35.59269081886343,139.75405101776522,False,Hockey,Men's Pool A: Argentina vs Australia,2021-07-27 01:30:00,27 July 2021,Hockey,Oi Hockey Stadium
35.59269081886343,139.75405101776522,False,Hockey,Men's Pool A: Japan vs New Zealand,2021-07-27 01:30:00,27 July 2021,Hockey,Oi Hockey Stadium
35.59269081886343,139.75405101776522,False,Hockey,Men's Pool A: India vs Spain,2021-07-27 02:00:00,27 July 2021,Hockey,Oi Hockey Stadium
35.59269081886343,139.75405101776522,False,Hockey,Men's Pool B: Germany vs Great Britain,2021-07-27 02:00:00,27 July 2021,Hockey,Oi Hockey Stadium
35.59269081886343,139.75405101776522,False,Hockey,Men's Pool B: Belgium vs South Africa,2021-07-27 10:30:00,27 July 2021,Hockey,Oi Hockey Stadium
35.59269081886343,139.75405101776522,False,Hockey,Men's Pool B: Netherlands vs Canada,2021-07-27 10:30:00,27 July 2021,Hockey,Oi Hockey Stadium
35.59269081886343,139.75405101776522,False,Hockey,Women's Pool A: Netherlands vs South Africa,2021-07-28 01:30:00,28 July 2021,Hockey,Oi Hockey Stadium
35.59269081886343,139.75405101776522,False,Hockey,Women's Pool B: New Zealand vs Spain,2021-07-28 01:30:00,28 July 2021,Hockey,Oi Hockey Stadium
35.59269081886343,139.75405101776522,False,Hockey,Women's Pool A: Great Britain vs India,2021-07-28 02:00:00,28 July 2021,Hockey,Oi Hockey Stadium
35.59269081886343,139.75405101776522,False,Hockey,Women's Pool A: Germany vs Ireland,2021-07-28 02:00:00,28 July 2021,Hockey,Oi Hockey Stadium
35.59269081886343,139.75405101776522,False,Hockey,Women's Pool B: Japan vs Australia,2021-07-28 10:30:00,28 July 2021,Hockey,Oi Hockey Stadium
35.59269081886343,139.75405101776522,False,Hockey,Men's Pool A: Japan vs Spain,2021-07-28 10:30:00,28 July 2021,Hockey,Oi Hockey Stadium
35.59269081886343,139.75405101776522,False,Hockey,Women's Pool B: Argentina vs China,2021-07-28 11:00:00,28 July 2021,Hockey,Oi Hockey Stadium
35.59269081886343,139.75405101776522,False,Hockey,Men's Pool A: Australia vs New Zealand,2021-07-28 11:00:00,28 July 2021,Hockey,Oi Hockey Stadium
35.59269081886343,139.75405101776522,False,Hockey,Men's Pool A: India vs Argentina,2021-07-29 01:30:00,29 July 2021,Hockey,Oi Hockey Stadium
35.59269081886343,139.75405101776522,False,Hockey,Men's Pool B: South Africa vs Germany,2021-07-29 01:30:00,29 July 2021,Hockey,Oi Hockey Stadium
35.59269081886343,139.75405101776522,False,Hockey,Men's Pool B: Belgium vs Canada,2021-07-29 02:00:00,29 July 2021,Hockey,Oi Hockey Stadium
35.59269081886343,139.75405101776522,False,Hockey,Men's Pool B: Netherlands vs Great Britain,2021-07-29 02:00:00,29 July 2021,Hockey,Oi Hockey Stadium
35.59269081886343,139.75405101776522,False,Hockey,Women's Pool B: Spain vs China,2021-07-29 10:30:00,29 July 2021,Hockey,Oi Hockey Stadium
35.59269081886343,139.75405101776522,False,Hockey,Women's Pool B: Japan vs Argentina,2021-07-29 10:30:00,29 July 2021,Hockey,Oi Hockey Stadium
35.59269081886343,139.75405101776522,False,Hockey,Women's Pool A: Great Britain vs Netherlands,2021-07-29 11:00:00,29 July 2021,Hockey,Oi Hockey Stadium
35.59269081886343,139.75405101776522,False,Hockey,Women's Pool B: New Zealand vs Australia,2021-07-29 11:00:00,29 July 2021,Hockey,Oi Hockey Stadium
35.59269081886343,139.75405101776522,False,Hockey,Women's Pool A: South Africa vs Germany,2021-07-30 01:30:00,30 July 2021,Hockey,Oi Hockey Stadium
35.59269081886343,139.75405101776522,False,Hockey,Women's Pool A: Ireland vs India,2021-07-30 01:30:00,30 July 2021,Hockey,Oi Hockey Stadium
35.59269081886343,139.75405101776522,False,Hockey,Men's Pool A: Australia vs Spain,2021-07-30 02:00:00,30 July 2021,Hockey,Oi Hockey Stadium
35.59269081886343,139.75405101776522,False,Hockey,Men's Pool B: Canada vs South Africa,2021-07-30 02:00:00,30 July 2021,Hockey,Oi Hockey Stadium
35.59269081886343,139.75405101776522,False,Hockey,Men's Pool A: Japan vs India,2021-07-30 10:30:00,30 July 2021,Hockey,Oi Hockey Stadium
35.59269081886343,139.75405101776522,False,Hockey,Men's Pool B: Germany vs Netherlands,2021-07-30 10:30:00,30 July 2021,Hockey,Oi Hockey Stadium
35.59269081886343,139.75405101776522,False,Hockey,Men's Pool A: Argentina vs New Zealand,2021-07-30 11:00:00,30 July 2021,Hockey,Oi Hockey Stadium
35.59269081886343,139.75405101776522,False,Hockey,Men's Pool B: Belgium vs Great Britain,2021-07-30 11:00:00,30 July 2021,Hockey,Oi Hockey Stadium
35.59269081886343,139.75405101776522,False,Hockey,Women's Pool B: China vs New Zealand,2021-07-31 01:30:00,31 July 2021,Hockey,Oi Hockey Stadium
35.59269081886343,139.75405101776522,False,Hockey,Women's Pool B: Argentina vs Australia,2021-07-31 01:30:00,31 July 2021,Hockey,Oi Hockey Stadium
35.59269081886343,139.75405101776522,False,Hockey,Women's Pool B: Japan vs Spain,2021-07-31 02:00:00,31 July 2021,Hockey,Oi Hockey Stadium
35.59269081886343,139.75405101776522,False,Hockey,Women's Pool A: India vs South Africa,2021-07-31 02:00:00,31 July 2021,Hockey,Oi Hockey Stadium
35.59269081886343,139.75405101776522,False,Hockey,Women's Pool A: Germany vs Netherlands,2021-07-31 10:30:00,31 July 2021,Hockey,Oi Hockey Stadium
35.59269081886343,139.75405101776522,False,Hockey,Women's Pool A: Ireland vs Great Britain,2021-07-31 10:30:00,31 July 2021,Hockey,Oi Hockey Stadium
35.59269081886343,139.75405101776522,False,Hockey,Men's Quarterfinals (2 matches),2021-08-01 01:30:00,1 August 2021,Hockey,Oi Hockey Stadium
35.59269081886343,139.75405101776522,False,Hockey,Men's Quarterfinals (2 matches),2021-08-01 10:30:00,1 August 2021,Hockey,Oi Hockey Stadium
35.59269081886343,139.75405101776522,False,Hockey,Women's Quarterfinals (2 matches),2021-08-02 01:30:00,2 August 2021,Hockey,Oi Hockey Stadium
35.59269081886343,139.75405101776522,False,Hockey,Men's Semifinal,2021-08-03 02:30:00,3 August 2021,Hockey,Oi Hockey Stadium
35.59269081886343,139.75405101776522,False,Hockey,Men's Semifinal,2021-08-03 11:00:00,3 August 2021,Hockey,Oi Hockey Stadium
35.59269081886343,139.75405101776522,False,Hockey,Women's Semifinal,2021-08-04 02:30:00,4 August 2021,Hockey,Oi Hockey Stadium
35.59269081886343,139.75405101776522,False,Hockey,Women's Semifinal,2021-08-04 11:00:00,4 August 2021,Hockey,Oi Hockey Stadium
35.59269081886343,139.75405101776522,False,Hockey,Men's Bronze Medal Match,2021-08-05 02:30:00,5 August 2021,Hockey,Oi Hockey Stadium
35.59269081886343,139.75405101776522,True,Hockey,Men's Gold Medal Match,2021-08-05 11:00:00,5 August 2021,Hockey,Oi Hockey Stadium
35.59269081886343,139.75405101776522,False,Hockey,Women's Bronze Medal Match,2021-08-06 02:30:00,6 August 2021,Hockey,Oi Hockey Stadium
35.59269081886343,139.75405101776522,True,Hockey,Women's Gold Medal Match,2021-08-06 11:00:00,6 August 2021,Hockey,Oi Hockey Stadium
35.67697382447295,139.76380194086386,False,Weightlifting,Women's 49 kg Group B,2021-07-24 01:50:00,24 July 2021,Weightlifting,Tokyo International Forum
35.67697382447295,139.76380194086386,False,Weightlifting,Women's 49 kg Group A,2021-07-24 05:50:00,24 July 2021,Weightlifting,Tokyo International Forum
35.67697382447295,139.76380194086386,False,Weightlifting,Men's 61 kg Group B and Men's 67 kg Group B,2021-07-25 03:50:00,25 July 2021,Weightlifting,Tokyo International Forum
35.67697382447295,139.76380194086386,False,Weightlifting,Men's 61 kg Group A,2021-07-25 07:50:00,25 July 2021,Weightlifting,Tokyo International Forum
35.67697382447295,139.76380194086386,False,Weightlifting,Men's 67 kg Group A,2021-07-25 11:50:00,25 July 2021,Weightlifting,Tokyo International Forum
35.67697382447295,139.76380194086386,False,Weightlifting,Women's 55 kg Group B,2021-07-26 05:50:00,26 July 2021,Weightlifting,Tokyo International Forum
35.67697382447295,139.76380194086386,False,Weightlifting,Women's 55 kg Group A,2021-07-26 11:50:00,26 July 2021,Weightlifting,Tokyo International Forum
35.67697382447295,139.76380194086386,False,Weightlifting,Women's 59 kg Group B and Women's 64 kg Group B,2021-07-27 03:50:00,27 July 2021,Weightlifting,Tokyo International Forum
35.67697382447295,139.76380194086386,False,Weightlifting,Women's 59 kg Group A,2021-07-27 07:50:00,27 July 2021,Weightlifting,Tokyo International Forum
35.67697382447295,139.76380194086386,False,Weightlifting,Women's 64 kg Group A,2021-07-27 11:50:00,27 July 2021,Weightlifting,Tokyo International Forum
35.67697382447295,139.76380194086386,False,Weightlifting,Men's 73 kg Group B,2021-07-28 05:50:00,28 July 2021,Weightlifting,Tokyo International Forum
35.67697382447295,139.76380194086386,False,Weightlifting,Men's 73 kg Group A,2021-07-28 11:50:00,28 July 2021,Weightlifting,Tokyo International Forum
35.67697382447295,139.76380194086386,False,Weightlifting,Men's 81 kg Group B and Men's 96 kg Group B,2021-07-31 03:50:00,31 July 2021,Weightlifting,Tokyo International Forum
35.67697382447295,139.76380194086386,False,Weightlifting,Men's 81 kg Group A,2021-07-31 07:50:00,31 July 2021,Weightlifting,Tokyo International Forum
35.67697382447295,139.76380194086386,False,Weightlifting,Men's 96 kg Group A,2021-07-31 11:50:00,31 July 2021,Weightlifting,Tokyo International Forum
35.67697382447295,139.76380194086386,False,Weightlifting,Women's 76 kg Group B,2021-08-01 05:50:00,1 August 2021,Weightlifting,Tokyo International Forum
35.67697382447295,139.76380194086386,False,Weightlifting,Women's 76 kg Group A,2021-08-01 11:50:00,1 August 2021,Weightlifting,Tokyo International Forum
35.67697382447295,139.76380194086386,False,Weightlifting,Women's 87 kg Group B and Women's +87 kg Group B,2021-08-02 03:50:00,2 August 2021,Weightlifting,Tokyo International Forum
35.67697382447295,139.76380194086386,False,Weightlifting,Women's 87 kg Group A,2021-08-02 07:50:00,2 August 2021,Weightlifting,Tokyo International Forum
35.67697382447295,139.76380194086386,False,Weightlifting,Women's +87 kg Group A,2021-08-02 11:50:00,2 August 2021,Weightlifting,Tokyo International Forum
35.67697382447295,139.76380194086386,False,Weightlifting,Men's 109 kg Group B,2021-08-03 05:50:00,3 August 2021,Weightlifting,Tokyo International Forum
35.67697382447295,139.76380194086386,False,Weightlifting,Men's 109 kg Group A,2021-08-03 11:50:00,3 August 2021,Weightlifting,Tokyo International Forum
35.67697382447295,139.76380194086386,False,Weightlifting,Men's +109 kg Group B,2021-08-04 05:50:00,4 August 2021,Weightlifting,Tokyo International Forum
35.67697382447295,139.76380194086386,False,Weightlifting,Men's +109 kg Group A,2021-08-04 11:50:00,4 August 2021,Weightlifting,Tokyo International Forum
35.64167062421445,139.79257372832834,False,Gymnastics,Men's Qualification,2021-07-24 02:00:00,24 July 2021,Artistic Gymnastics,Ariake Gymnastics Centre
35.64167062421445,139.79257372832834,False,Gymnastics,Men's Qualification,2021-07-24 06:30:00,24 July 2021,Artistic Gymnastics,Ariake Gymnastics Centre
35.64167062421445,139.79257372832834,False,Gymnastics,Men's Qualification,2021-07-24 11:30:00,24 July 2021,Artistic Gymnastics,Ariake Gymnastics Centre
35.64167062421445,139.79257372832834,False,Gymnastics,Women's Qualification,2021-07-25 02:00:00,25 July 2021,Artistic Gymnastics,Ariake Gymnastics Centre
35.64167062421445,139.79257372832834,False,Gymnastics,Women's Qualification,2021-07-25 07:10:00,25 July 2021,Artistic Gymnastics,Ariake Gymnastics Centre
35.64167062421445,139.79257372832834,False,Gymnastics,Women's Qualification,2021-07-25 12:20:00,25 July 2021,Artistic Gymnastics,Ariake Gymnastics Centre
35.64167062421445,139.79257372832834,False,Gymnastics,Men's Team Final,2021-07-26 11:00:00,26 July 2021,Artistic Gymnastic,Ariake Gymnastics Centre
35.64167062421445,139.79257372832834,False,Gymnastics,Women's Team Final,2021-07-27 11:45:00,27 July 2021,Artistic Gymnastics,Ariake Gymnastics Centre
35.64167062421445,139.79257372832834,False,Gymnastics,Men's All-Around Final,2021-07-28 11:15:00,28 July 2021,Artistic Gymnastics,Ariake Gymnastics Centre
35.64167062421445,139.79257372832834,False,Gymnastics,Women's All-Around Final,2021-07-29 11:50:00,29 July 2021,Artistic Gymnastics,Ariake Gymnastics Centre
35.64167062421445,139.79257372832834,False,Gymnastics,Women's Qualification,2021-07-30 05:00:00,30 July 2021,Trampoline Gymnastics,Ariake Gymnastics Centre
35.64167062421445,139.79257372832834,False,Gymnastics,Women's Final,2021-07-30 05:00:00,30 July 2021,Trampoline Gymnastics,Ariake Gymnastics Centre
35.64167062421445,139.79257372832834,False,Gymnastics,Men's Qualification,2021-07-31 05:00:00,31 July 2021,Trampoline Gymnastics,Ariake Gymnastics Centre
35.64167062421445,139.79257372832834,False,Gymnastics,Men's Final,2021-07-31 05:00:00,31 July 2021,Trampoline Gymnastics,Ariake Gymnastics Centre
35.64167062421445,139.79257372832834,False,Gymnastics,Men's Floor Exercise Final,2021-08-01 09:00:00,1 August 2021,Artistic Gymnastics,Ariake Gymnastics Centre
35.64167062421445,139.79257372832834,True,Gymnastics,Men's Floor Exercise Victory Ceremony,2021-08-01 09:00:00,1 August 2021,Artistic Gymnastics,Ariake Gymnastics Centre
35.64167062421445,139.79257372832834,False,Gymnastics,Women's Vault Final,2021-08-01 09:00:00,1 August 2021,Artistic Gymnastics,Ariake Gymnastics Centre
35.64167062421445,139.79257372832834,True,Gymnastics,Women's Vault Victory Ceremony,2021-08-01 09:00:00,1 August 2021,Artistic Gymnastics,Ariake Gymnastics Centre
35.64167062421445,139.79257372832834,False,Gymnastics,Men's Pommel Horse Final,2021-08-01 09:00:00,1 August 2021,Artistic Gymnastics,Ariake Gymnastics Centre
35.64167062421445,139.79257372832834,True,Gymnastics,Men's Pommel Horse Victory Ceremony,2021-08-01 09:00:00,1 August 2021,Artistic Gymnastics,Ariake Gymnastics Centre
35.64167062421445,139.79257372832834,False,Gymnastics,Women's Uneven Bars Final,2021-08-01 09:00:00,1 August 2021,Artistic Gymnastics,Ariake Gymnastics Centre
35.64167062421445,139.79257372832834,False,Gymnastics,Men's Rings Final,2021-08-02 09:00:00,2 August 2021,Artistic Gymnastics,Ariake Gymnastics Centre
35.64167062421445,139.79257372832834,True,Gymnastics,Men's Rings Victory Ceremony,2021-08-02 09:00:00,2 August 2021,Artistic Gymnastics,Ariake Gymnastics Centre
35.64167062421445,139.79257372832834,False,Gymnastics,Women's Floor Exercise Final,2021-08-02 09:00:00,2 August 2021,Artistic Gymnastics,Ariake Gymnastics Centre
35.64167062421445,139.79257372832834,True,Gymnastics,Women's Floor Exercise Victory Ceremony,2021-08-02 09:00:00,2 August 2021,Artistic Gymnastics,Ariake Gymnastics Centre
35.64167062421445,139.79257372832834,False,Gymnastics,Men's Vault Final,2021-08-02 09:00:00,2 August 2021,Artistic Gymnastics,Ariake Gymnastics Centre
35.64167062421445,139.79257372832834,False,Gymnastics,Men's Parallel Bars Final,2021-08-03 09:00:00,3 August 2021,Artistic Gymnastics,Ariake Gymnastics Centre
35.64167062421445,139.79257372832834,True,Gymnastics,Men's Parallel Bars Victory Ceremony,2021-08-03 09:00:00,3 August 2021,Artistic Gymnastics,Ariake Gymnastics Centre
35.64167062421445,139.79257372832834,False,Gymnastics,Women's Balance Beam Final,2021-08-03 09:00:00,3 August 2021,Artistic Gymnastics,Ariake Gymnastics Centre
35.64167062421445,139.79257372832834,True,Gymnastics,Women's Balance Beam Victory Ceremony,2021-08-03 09:00:00,3 August 2021,Artistic Gymnastics,Ariake Gymnastics Centre
35.64167062421445,139.79257372832834,False,Gymnastics,Men's Horizontal Bar Final,2021-08-03 09:00:00,3 August 2021,Artistic Gymnastics,Ariake Gymnastics Centre
35.64167062421445,139.79257372832834,False,Gymnastics,Individual All-Around Qualification,2021-08-06 02:20:00,6 August 2021,Rhythmic Gymnastics,Ariake Gymnastics Centre
35.64167062421445,139.79257372832834,False,Gymnastics,Individual All-Around Qualification,2021-08-06 06:50:00,6 August 2021,Rhythmic Gymnastics,Ariake Gymnastics Centre
35.64167062421445,139.79257372832834,False,Gymnastics,Group All-Around Qualification,2021-08-07 02:00:00,7 August 2021,Rhythmic Gymnastics,Ariake Gymnastics Centre
35.64167062421445,139.79257372832834,False,Gymnastics,Individual All-Around Final,2021-08-07 07:20:00,7 August 2021,Rhythmic Gymnastics,Ariake Gymnastics Centre
35.64167062421445,139.79257372832834,False,Gymnastics,Group All-Around Final,2021-08-08 03:00:00,8 August 2021,Rhythmic Gymnastics,Ariake Gymnastics Centre
35.44332814187166,139.64046498472052,False,Baseball,Softball Opening Round: Australia vs Canada,2021-07-24 02:00:00,24 July 2021,Baseball/Softball,Yokohama Baseball Stadium
35.44332814187166,139.64046498472052,False,Baseball,Softball Opening Round: United States vs Mexico,2021-07-24 02:00:00,24 July 2021,Baseball/Softball,Yokohama Baseball Stadium
35.44332814187166,139.64046498472052,False,Baseball,Softball Opening Round: Japan vs Italy,2021-07-24 12:00:00,24 July 2021,Softball/Baseball,Yokohama Baseball Stadium
35.44332814187166,139.64046498472052,False,Baseball,Softball Opening Round: Australia vs United States,2021-07-25 02:00:00,25 July 2021,Softball,Yokohama Baseball Stadium
35.44332814187166,139.64046498472052,False,Baseball,Softball Opening Round: Canada vs Japan,2021-07-25 02:00:00,25 July 2021,Softball,Yokohama Baseball Stadium
35.44332814187166,139.64046498472052,False,Baseball,Softball Opening Round: Italy vs Mexico,2021-07-25 12:00:00,25 July 2021,Softball,Yokohama Baseball Stadium
